nazov,okres,typ_zariadenia,detail_url,kategoria,operator,kod,psc,mesto,web,email,telefon,ulica
"Otorinolaryngologická ambulancia, MUDr. Mariana Domonkosová, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/otorinolaryngologicka-ambulancia-mudr.-mariana-domonkosova-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151697,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0039,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Otorinolaryngologická ambulancia, MUDr. Tatiana Mikulíková, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/otorinolaryngologicka-ambulancia-mudr.-tatiana-mikulikova-bratislava-ruzinov-pro-sanus-a.s.-1.html?page_id=151698,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0101,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Otorinolaryngologická ambulancia, MUDr. Eva Gašparová, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/otorinolaryngologicka-ambulancia-mudr.-eva-gasparova-bratislava-ruzinov-pro-sanus-a.s.-1.html?page_id=151699,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0102,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Pneumologicko-ftizeologická ambulancia, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/pneumologicko-ftizeologicka-ambulancia-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151700,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0020,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Poliklinika, Jelačičova, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/poliklinika-jelacicova-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151702,Poliklinika,"PRO SANUS, a.s.",51-35875704-A0015,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Poliklinika, Metodova, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/poliklinika-metodova-bratislava-ruzinov-pro-sanus-a.s.-1.html?page_id=151703,Poliklinika,"PRO SANUS, a.s.",51-35875704-A0089,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Psychiatrická ambulancia, MUDr. Matúš Martinka, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/psychiatricka-ambulancia-mudr.-matus-martinka-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151704,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0024,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Reumatologická ambulancia, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/reumatologicka-ambulancia-bratislava-ruzinov-pro-sanus-a.s.-1.html?page_id=151705,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0051,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Reumatologická ambulancia, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/reumatologicka-ambulancia-bratislava-ruzinov-pro-sanus-a.s.-2.html?page_id=151706,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0106,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Stacionár, neurológia, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/stacionar-neurologia-bratislava-ruzinov-pro-sanus-a.s.-1.html?page_id=151709,Iné,"PRO SANUS, a.s.",51-35875704-A0116,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Stacionár, vnútorné lekárstvo, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/stacionar-vnutorne-lekarstvo-bratislava-ruzinov-pro-sanus-a.s.-1.html?page_id=151710,Iné,"PRO SANUS, a.s.",51-35875704-A0117,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Urologická ambulancia, MUDr. Štefan Szeiff, MPH., Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/urologicka-ambulancia-mudr.-stefan-szeiff-mph.-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151711,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0037,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Urologická ambulancia, MUDr. Jozef Mardiak, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/urologicka-ambulancia-mudr.-jozef-mardiak-bratislava-ruzinov-pro-sanus-a.s.-1.html?page_id=151712,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0100,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Všeobecná ambulancia pre deti a dorast, MUDr. Eva Feriancová, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-eva-feriancova-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151715,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0078,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Všeobecná ambulancia pre deti a dorast, MUDr. Zuzana Linkayová, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-zuzana-linkayova-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151716,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0079,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Všeobecná ambulancia pre deti a dorast, MUDr. Peter Štuller, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-peter-stuller-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151717,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0080,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Všeobecná ambulancia pre deti a dorast, MUDr. Patrícia Gregáňová, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-patricia-greganova-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151718,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0081,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Ambulancia pracovného lekárstva, MUDr. Jana Ravasová, PhD., Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/ambulancia-pracovneho-lekarstva-mudr.-jana-ravasova-phd.-bratislava-ruzinov-pro-sanus-a.s.-1.html?page_id=151647,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0093,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Ambulancia pracovného lekárstva, MUDr. Jana Ravasová, PhD., Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/ambulancia-pracovneho-lekarstva-mudr.-jana-ravasova-phd.-bratislava-ruzinov-pro-sanus-a.s.-2.html?page_id=151648,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0094,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Ambulancia pracovného lekárstva, MUDr. Jana Ravasová, PhD., Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/ambulancia-pracovneho-lekarstva-mudr.-jana-ravasova-phd.-bratislava-ruzinov-pro-sanus-a.s.-3.html?page_id=151649,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0095,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Ambulancia vnútorného lekárstva, MUDr. Monika Karlíková, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/ambulancia-vnutorneho-lekarstva-mudr.-monika-karlikova-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151651,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0016,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Ambulancia vnútorného lekárstva, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/ambulancia-vnutorneho-lekarstva-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151652,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0017,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Ambulancia vnútorného lekárstva, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/ambulancia-vnutorneho-lekarstva-bratislava-ruzinov-pro-sanus-a.s.-1.html?page_id=151653,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0018,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Ambulancia vnútorného lekárstva, MUDr. Smetanová Viera, PhD., Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/ambulancia-vnutorneho-lekarstva-mudr.-smetanova-viera-phd.-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151654,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0019,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Ambulancia vnútorného lekárstva, MUDr. Sylvia Remišová, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/ambulancia-vnutorneho-lekarstva-mudr.-sylvia-remisova-bratislava-ruzinov-pro-sanus-a.s.-1.html?page_id=151655,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0090,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Ambulancia zubného lekárstva, MDDr. Diana Chynoradská (Vanková), Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/ambulancia-zubneho-lekarstva-mddr.-diana-chynoradska-vankova-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151657,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0065,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Ambulancia zubného lekárstva, MUDr. Natália Gálisová, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/ambulancia-zubneho-lekarstva-mudr.-natalia-galisova-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151658,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0066,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Ambulancia zubného lekárstva, Zeitler (Philipp) Elmar, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/ambulancia-zubneho-lekarstva-zeitler-philipp-elmar-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151659,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0067,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 323 23 838,
"Ambulancia zubného lekárstva, MDDr. Mária Talánová (Magulová), Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/ambulancia-zubneho-lekarstva-mddr.-maria-talanova-magulova-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151660,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0068,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Angiologická ambulancia, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/angiologicka-ambulancia-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151661,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0055,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Chirurgická ambulancia, MUDr. Mária Karovičová, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/chirurgicka-ambulancia-mudr.-maria-karovicova-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151662,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0033,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Chirurgická ambulancia, MUDr. Ján Nemessányi, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/chirurgicka-ambulancia-mudr.-jan-nemessanyi-bratislava-ruzinov-pro-sanus-a.s.-1.html?page_id=151663,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0098,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Dermatovenerologická ambulancia, MUDr. Tomáš Alföldy, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/dermatovenerologicka-ambulancia-mudr.-tomas-alfoldy-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151664,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0043,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Dermatovenerologická ambulancia, Olga Pisareva, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/dermatovenerologicka-ambulancia-olga-pisareva-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151665,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0044,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Dermatovenerologická ambulancia, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/dermatovenerologicka-ambulancia-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151666,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0045,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Dermatovenerologická ambulancia, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/dermatovenerologicka-ambulancia-bratislava-ruzinov-pro-sanus-a.s.-1.html?page_id=151667,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0046,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Dermatovenerologická ambulancia, MUDr. Adriána Galajdová, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/dermatovenerologicka-ambulancia-mudr.-adriana-galajdova-bratislava-ruzinov-pro-sanus-a.s.-1.html?page_id=151668,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0105,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Endokrinologická ambulancia, MUDr. Monika Urbanová, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/endokrinologicka-ambulancia-mudr.-monika-urbanova-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151669,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0057,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Endokrinologická ambulancia, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/endokrinologicka-ambulancia-bratislava-ruzinov-pro-sanus-a.s.-1.html?page_id=151670,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0109,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Gastroenterologická ambulancia, MUDr. Lenka Haferová, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/gastroenterologicka-ambulancia-mudr.-lenka-haferova-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151671,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0052,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Primárna gynekologicko-pôrodnícka ambulancia, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/primarna-gynekologicko-porodnicka-ambulancia-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151672,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0027,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Primárna gynekologicko-pôrodnícka ambulancia, MUDr. Bohumil Nižňanský, MPH., Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/primarna-gynekologicko-porodnicka-ambulancia-mudr.-bohumil-niznansky-mph.-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151673,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0028,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Primárna gynekologicko-pôrodnícka ambulancia, MUDr. Dávid Martinický, PhD., Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/primarna-gynekologicko-porodnicka-ambulancia-mudr.-david-martinicky-phd.-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151674,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0029,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Primárna gynekologicko-pôrodnícka ambulancia, MUDr. Andrea Ďurechová, PhD., Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/primarna-gynekologicko-porodnicka-ambulancia-mudr.-andrea-durechova-phd.-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151675,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0030,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Gynekologická ambulancia, Kseniya Zakrevskaya, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/gynekologicka-ambulancia-kseniya-zakrevskaya-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151676,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0031,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Primárna gynekologicko-pôrodnícka ambulancia, MUDr. Peter Hrúzik, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/primarna-gynekologicko-porodnicka-ambulancia-mudr.-peter-hruzik-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151677,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0032,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
"Primárna gynekologicko-pôrodnícka ambulancia, MUDr. Branislav Koreň, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/primarna-gynekologicko-porodnicka-ambulancia-mudr.-branislav-koren-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151678,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0097,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Hepatologická ambulancia, Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/hepatologicka-ambulancia-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151679,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0063,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,,
"Kardiologická ambulancia, MUDr. Lívia Fojtíková, PhD., Bratislava-Ružinov, (PRO SANUS, a.s.)",Bratislava II,Ambulantné,https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/kardiologicka-ambulancia-mudr.-livia-fojtikova-phd.-bratislava-ruzinov-pro-sanus-a.s..html?page_id=151680,Ambulancia,"PRO SANUS, a.s.",51-35875704-A0053,82108,"Bratislava - mestská časť Ružinov
Poisťovne",www.procare.sk,,+421 2 3232 3838,
